block_id,segment_id,division,date,window_start,window_end,available_duration_hrs,block_feasible,blocking_train_ids,generation_basis
BLK-000276,SEG-026,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000277,SEG-027,Agra,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000278,SEG-028,Delhi,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000279,SEG-029,Agra,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000280,SEG-030,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000281,SEG-031,Agra,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000282,SEG-032,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000283,SEG-033,Agra,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000284,SEG-034,Delhi,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000285,SEG-035,Agra,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000286,SEG-036,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000287,SEG-037,Agra,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000288,SEG-038,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000289,SEG-039,Agra,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000290,SEG-040,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000291,SEG-041,Agra,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000292,SEG-042,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000293,SEG-043,Agra,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000294,SEG-044,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000295,SEG-045,Agra,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000296,SEG-046,Delhi,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000297,SEG-047,Agra,2024-01-06,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000298,SEG-048,Delhi,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000299,SEG-049,Agra,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000300,SEG-050,Delhi,2024-01-06,00:00,04:37,4.62,1,,Actual timetable interval gap
BLK-000301,SEG-001,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000302,SEG-002,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000303,SEG-003,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000304,SEG-004,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000305,SEG-005,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000306,SEG-006,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000307,SEG-007,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000308,SEG-008,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000309,SEG-009,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000310,SEG-010,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000311,SEG-011,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000312,SEG-012,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000313,SEG-013,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000314,SEG-014,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000315,SEG-015,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000316,SEG-016,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000317,SEG-017,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000318,SEG-018,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000319,SEG-019,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000320,SEG-020,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000321,SEG-021,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000322,SEG-022,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000323,SEG-023,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000324,SEG-024,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000325,SEG-025,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000326,SEG-026,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000327,SEG-027,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000328,SEG-028,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000329,SEG-029,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000330,SEG-030,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000331,SEG-031,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000332,SEG-032,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000333,SEG-033,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000334,SEG-034,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000335,SEG-035,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000336,SEG-036,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000337,SEG-037,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000338,SEG-038,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000339,SEG-039,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000340,SEG-040,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000341,SEG-041,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000342,SEG-042,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000343,SEG-043,Agra,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000344,SEG-044,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000345,SEG-045,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000346,SEG-046,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000347,SEG-047,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000348,SEG-048,Delhi,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000349,SEG-049,Agra,2024-01-07,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000350,SEG-050,Delhi,2024-01-07,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000351,SEG-001,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000352,SEG-002,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000353,SEG-003,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000354,SEG-004,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000355,SEG-005,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000356,SEG-006,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000357,SEG-007,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000358,SEG-008,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000359,SEG-009,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000360,SEG-010,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000361,SEG-011,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000362,SEG-012,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000363,SEG-013,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000364,SEG-014,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000365,SEG-015,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000366,SEG-016,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000367,SEG-017,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000368,SEG-018,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000369,SEG-019,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000370,SEG-020,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000371,SEG-021,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000372,SEG-022,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000373,SEG-023,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000374,SEG-024,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000375,SEG-025,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000376,SEG-026,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000377,SEG-027,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000378,SEG-028,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000379,SEG-029,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000380,SEG-030,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000381,SEG-031,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000382,SEG-032,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000383,SEG-033,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000384,SEG-034,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000385,SEG-035,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000386,SEG-036,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000387,SEG-037,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000388,SEG-038,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000389,SEG-039,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000390,SEG-040,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000391,SEG-041,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000392,SEG-042,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000393,SEG-043,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000394,SEG-044,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000395,SEG-045,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000396,SEG-046,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000397,SEG-047,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000398,SEG-048,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000399,SEG-049,Agra,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000400,SEG-050,Delhi,2024-01-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000401,SEG-001,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000402,SEG-002,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000403,SEG-003,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000404,SEG-004,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000405,SEG-005,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000406,SEG-006,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000407,SEG-007,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000408,SEG-008,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000409,SEG-009,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000410,SEG-010,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000411,SEG-011,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000412,SEG-012,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000413,SEG-013,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000414,SEG-014,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000415,SEG-015,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000416,SEG-016,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000417,SEG-017,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000418,SEG-018,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000419,SEG-019,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000420,SEG-020,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000421,SEG-021,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000422,SEG-022,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000423,SEG-023,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000424,SEG-024,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000425,SEG-025,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000426,SEG-026,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000427,SEG-027,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000428,SEG-028,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000429,SEG-029,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000430,SEG-030,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000431,SEG-031,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000432,SEG-032,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000433,SEG-033,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000434,SEG-034,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000435,SEG-035,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000436,SEG-036,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000437,SEG-037,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000438,SEG-038,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000439,SEG-039,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000440,SEG-040,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000441,SEG-041,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000442,SEG-042,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000443,SEG-043,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000444,SEG-044,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000445,SEG-045,Agra,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000446,SEG-046,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000447,SEG-047,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000448,SEG-048,Delhi,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000449,SEG-049,Agra,2024-01-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000450,SEG-050,Delhi,2024-01-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000451,SEG-001,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000452,SEG-002,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000453,SEG-003,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000454,SEG-004,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000455,SEG-005,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000456,SEG-006,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000457,SEG-007,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000458,SEG-008,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000459,SEG-009,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000460,SEG-010,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000461,SEG-011,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000462,SEG-012,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000463,SEG-013,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000464,SEG-014,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000465,SEG-015,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000466,SEG-016,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000467,SEG-017,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000468,SEG-018,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000469,SEG-019,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000470,SEG-020,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000471,SEG-021,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000472,SEG-022,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000473,SEG-023,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000474,SEG-024,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000475,SEG-025,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000476,SEG-026,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000477,SEG-027,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000478,SEG-028,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000479,SEG-029,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000480,SEG-030,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000481,SEG-031,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000482,SEG-032,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000483,SEG-033,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000484,SEG-034,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000485,SEG-035,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000486,SEG-036,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000487,SEG-037,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000488,SEG-038,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000489,SEG-039,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000490,SEG-040,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000491,SEG-041,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000492,SEG-042,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000493,SEG-043,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000494,SEG-044,Delhi,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000495,SEG-045,Agra,2024-01-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-000496,SEG-046,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000497,SEG-047,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000498,SEG-048,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000499,SEG-049,Agra,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000500,SEG-050,Delhi,2024-01-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000501,SEG-001,Agra,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000502,SEG-002,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000503,SEG-003,Agra,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000504,SEG-004,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000505,SEG-005,Agra,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000506,SEG-006,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000507,SEG-007,Agra,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000508,SEG-008,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000509,SEG-009,Agra,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000510,SEG-010,Delhi,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000511,SEG-011,Agra,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000512,SEG-012,Delhi,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000513,SEG-013,Agra,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000514,SEG-014,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000515,SEG-015,Agra,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000516,SEG-016,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000517,SEG-017,Agra,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000518,SEG-018,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000519,SEG-019,Agra,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000520,SEG-020,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000521,SEG-021,Agra,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000522,SEG-022,Delhi,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-000523,SEG-023,Agra,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000524,SEG-024,Delhi,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000525,SEG-025,Agra,2024-01-11,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-000526,SEG-026,Delhi,2024-01-11,20:56,00:00,3.07,1,,Actual timetable interval gap
